match_id,season,week,map_name,map type,player_name,team_name,team_score,player_tier
20000,2,"January 16, 2019",NEPAL,CONTROL,ALBATROSS,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,JUSTSAVAGE05,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,ASNLIVESMTR,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,TYPHOOMIE,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,HAERPER,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,DIRTYPINEAPPLES,AIMBOTS,0,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,ALBATROSS,AIMBOTS,4,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,JUSTSAVAGE05,AIMBOTS,4,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,ASNLIVESMTR,AIMBOTS,4,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,TYPHOOMIE,AIMBOTS,4,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,ASTRONOT,AIMBOTS,4,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,KASHMIR,AIMBOTS,4,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,ALBATROSS,AIMBOTS,0,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,JUSTSAVAGE05,AIMBOTS,0,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,ASNLIVESMTR,AIMBOTS,0,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,TYPHOOMIE,AIMBOTS,0,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,CRACKERFOB,AIMBOTS,0,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,DIRTYPINEAPPLES,AIMBOTS,0,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,THEPCSKRUB,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,BLUE,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,CINNAMON,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,TEDDYNESS,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,ADRIAN,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",NEPAL,CONTROL,ZERO,WRECKING CREW,2,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,THEPCSKRUB,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,BLUE,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,CINNAMON,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,TEDDYNESS,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,ADRIAN,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",HANAMURA,ASSAULT,ZERO,WRECKING CREW,5,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,THEPCSKRUB,WRECKING CREW,3,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,BLUE,WRECKING CREW,3,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,CINNAMON,WRECKING CREW,3,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,TEDDYNESS,WRECKING CREW,3,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,ADRIAN,WRECKING CREW,3,NaN
20000,2,"January 16, 2019",ROUTE 66,ESCORT,ZERO,WRECKING CREW,3,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,THUGGINGTON,ALT F4,1,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,TIMOJO,ALT F4,1,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,STARKASTIC,ALT F4,1,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,CRYPTICFORCE,ALT F4,1,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,GODSPEEDOP,ALT F4,1,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,OHSTORIES,ALT F4,1,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,THUGGINGTON,ALT F4,4,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,TIMOJO,ALT F4,4,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,IMPURSE,ALT F4,4,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,CRYPTICFORCE,ALT F4,4,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,GODSPEEDOP,ALT F4,4,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,OHSTORIES,ALT F4,4,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,THUGGINGTON,ALT F4,2,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,TIMOJO,ALT F4,2,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,IMPURSE,ALT F4,2,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,CRYPTICFORCE,ALT F4,2,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,GODSPEEDOP,ALT F4,2,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,OHSTORIES,ALT F4,2,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,THUGGINGTON,ALT F4,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,TIMOJO,ALT F4,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,STARKASTIC,ALT F4,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,CRYPTICFORCE,ALT F4,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,GODSPEEDOP,ALT F4,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,OHSTORIES,ALT F4,3,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,NOISYCARIBOU,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,CYDEREAL,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,SACREDWALRUS,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,LAZE,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,SIFAKILA,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",NEPAL,CONTROL,GUAC,SUGAR RUSH,2,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,NOISYCARIBOU,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,CYDEREAL,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,SACREDWALRUS,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,GUAC,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,SIFAKILA,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",HANAMURA,ASSAULT,FROSTYCLIVE,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,CYDEREAL,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,SACREDWALRUS,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,GUAC,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,LAZE,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,COGNITIVEPIT,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",ROUTE 66,ESCORT,RILEYBADD,SUGAR RUSH,3,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,NOISYCARIBOU,SUGAR RUSH,4,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,CYDEREAL,SUGAR RUSH,4,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,SIFAKILA,SUGAR RUSH,4,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,FROSTYCLIVE,SUGAR RUSH,4,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,LAZE,SUGAR RUSH,4,NaN
20001,2,"January 16, 2019",NUMBANI,HYBIRD,COGNITIVEPIT,SUGAR RUSH,4,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,BLACK96,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,JOHNWBOOTH,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,SWEETTOOTH17,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,VELO,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,ASURA,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,MEMOREX,ELUSION,2,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,VELO,ELUSION,4,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,ASURA,ELUSION,4,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,MEMOREX,ELUSION,4,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,SWEETTOOTH17,ELUSION,4,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,NICKTSAL,ELUSION,4,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,SMITHPANTS,ELUSION,4,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,VELO,ELUSION,2,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,ASURA,ELUSION,2,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,MEMOREX,ELUSION,2,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,SWEETTOOTH17,ELUSION,2,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,NICKTSAL,ELUSION,2,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,SMITHPANTS,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,BLACK96,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,JOHNWBOOTH,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,SWEETTOOTH17,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,VELO,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,ASURA,ELUSION,2,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,MEMOREX,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,VELO,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,ASURA,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,MEMOREX,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,SWEETTOOTH17,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,NICKTSAL,ELUSION,2,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,SMITHPANTS,ELUSION,2,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,ENTROPY,SOLO CUP,0,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,GRUMPYPANTS,SOLO CUP,0,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,LITEROSE,SOLO CUP,0,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,DELIVERY,SOLO CUP,0,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,BETHCON2,SOLO CUP,0,NaN
20002,2,"January 16, 2019",NEPAL,CONTROL,SPOODERMAN,SOLO CUP,0,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,LITEROSE,SOLO CUP,3,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,GRUMPYPANTS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,BETHCON2,SOLO CUP,3,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,DELIVERY,SOLO CUP,3,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,GHEOS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",HANAMURA,ASSAULT,SPOODERMAN,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,GRUMPYPANTS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,DELIVERY,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,BETHCON2,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,GHEOS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,SPOODERMAN,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ROUTE 66,ESCORT,ENTROPY,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,SPOODERMAN,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,GHEOS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,LITEROSE,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,DELIVERY,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,GRUMPYPANTS,SOLO CUP,3,NaN
20002,2,"January 16, 2019",NUMBANI,HYBIRD,BETHCON2,SOLO CUP,3,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,BETHCON2,SOLO CUP,0,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,GRUMPYPANTS,SOLO CUP,0,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,DELIVERY,SOLO CUP,0,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,LITEROSE,SOLO CUP,0,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,SPOODERMAN,SOLO CUP,0,NaN
20002,2,"January 16, 2019",ILIOS,CONTROL,GHEOS,SOLO CUP,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,THECORE,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,SOLITARYBIRD,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,CAPNWESSLES,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,MAUSI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,SHEPVIK,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,SKIFREEYETI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,THECORE,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,SOLITARYBIRD,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,CAPNWESSLES,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,MAUSI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,SNEAKYKITTEN,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,SKIFREEYETI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,THECORE,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,MAUSI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,SHEPVIK,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,SNEAKYKITTEN,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,SKIFREEYETI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,SOLITARYBIRD,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,SNEAKYKITTEN,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,SOLITARYBIRD,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,CAPNWESSLES,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,MAUSI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,SHEPVIK,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,SKIFREEYETI,FIGHTING POTAOTES,1,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,ASHLEE,RENEGADES,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,PEPPER,RENEGADES,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,MARTYRBARTER,RENEGADES,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,BAUER,RENEGADES,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,AIVEOH,RENEGADES,0,NaN
20003,2,"January 16, 2019",NEPAL,CONTROL,GREED,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,MYHEROGKM,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,PEPPER,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,MARTYRBARTER,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,BAUER,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,AIVEOH,RENEGADES,0,NaN
20003,2,"January 16, 2019",HANAMURA,ASSAULT,GREED,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,ASHLEE,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,PEPPER,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,MARTYRBARTER,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,BAUER,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,AIVEOH,RENEGADES,0,NaN
20003,2,"January 16, 2019",ROUTE 66,ESCORT,GREED,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,ASHLEE,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,PEPPER,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,MYHEROGKM,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,BAUER,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,AIVEOH,RENEGADES,0,NaN
20003,2,"January 16, 2019",NUMBANI,HYBIRD,GREED,RENEGADES,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,MIMSIE,GRAVITY,2,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,IKE,GRAVITY,2,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,BUBBRS,GRAVITY,2,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,LETHALKITTEN,GRAVITY,2,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,NPC,GRAVITY,2,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,DIMTREE,GRAVITY,2,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,MIMSIE,GRAVITY,4,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,IKE,GRAVITY,4,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,VELLZEN,GRAVITY,4,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,BUBBRS,GRAVITY,4,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,DIMTREE,GRAVITY,4,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,NPC,GRAVITY,4,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,RUSH,GRAVITY,0,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,VELLZEN,GRAVITY,0,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,LETHALKITTEN,GRAVITY,0,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,BUBBRS,GRAVITY,0,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,NPC,GRAVITY,0,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,GORDIEMAC,GRAVITY,0,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,RUSH,GRAVITY,3,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,IKE,GRAVITY,3,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,VELLZEN,GRAVITY,3,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,MIMSIE,GRAVITY,3,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,GORDIEMAC,GRAVITY,3,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,DIMTREE,GRAVITY,3,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,YOJACK87,OTAKU,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,MALAMAR,OTAKU,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,FLUFFLEPUFFS,OTAKU,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,JESUS007,OTAKU,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,SMUGGZZ,OTAKU,0,NaN
20004,2,"January 16, 2019",NEPAL,CONTROL,PANIC,OTAKU,0,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,MALAMAR,OTAKU,3,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,KLOPSY,OTAKU,3,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,FLUFFLEPUFFS,OTAKU,3,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,JESUS007,OTAKU,3,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,FREEDOMOW,OTAKU,3,NaN
20004,2,"January 16, 2019",HANAMURA,ASSAULT,PANIC,OTAKU,3,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,YOJACK87,OTAKU,1,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,KLOPSY,OTAKU,1,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,FLUFFLEPUFFS,OTAKU,1,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,JESUS007,OTAKU,1,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,FREEDOMOW,OTAKU,1,NaN
20004,2,"January 16, 2019",ROUTE 66,ESCORT,SMUGGZZ,OTAKU,1,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,YOJACK87,OTAKU,2,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,KLOPSY,OTAKU,2,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,JESUS007,OTAKU,2,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,FLUFFLEPUFFS,OTAKU,2,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,FREEDOMOW,OTAKU,2,NaN
20004,2,"January 16, 2019",NUMBANI,HYBIRD,SMUGGZZ,OTAKU,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,DUNZO,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,CRACKERBOI,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,CRIMSONSABER,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,DARK REQUIEM,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,SASHZILLA,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,BUDGY,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,SHASHZILLA,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,DUNZO,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,DARK REQUIEM,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,CRIMSONSABER,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,VEXURATH,HAVOC,2,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,PARASPARK,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,DUNZO,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,CRACKERBOI,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,CRIMSONSABER,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,DARK REQUIEM,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,SASHZILLA,HAVOC,2,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,BUDGY,HAVOC,2,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,DUNZO,HAVOC,6,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,SHASHZILLA,HAVOC,6,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,CRIMSONSABER,HAVOC,6,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,DARK REQUIEM,HAVOC,6,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,VEXURATH,HAVOC,6,NaN
20005,2,"January 16, 2019",NUMBANI,HYBIRD,PARASPARK,HAVOC,6,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,DUNZO,HAVOC,2,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,SHASHZILLA,HAVOC,2,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,CRIMSONSABER,HAVOC,2,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,DARK REQUIEM,HAVOC,2,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,VEXURATH,HAVOC,2,NaN
20005,2,"January 16, 2019",ILIOS,CONTROL,PARASPARK,HAVOC,2,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,BEASTMAN,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,GABRIEL,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,JEWISHMISSIL,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,YOURTEAMMATE,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,FERNANAMAN,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",NEPAL,CONTROL,DEMORALIZED,OMNIC TURTLES,1,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,BEASTMAN,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,GABRIEL,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,JEWISHMISSIL,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,YOURTEAMMATE,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,FERNANAMAN,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",HANAMURA,ASSAULT,DEMORALIZED,OMNIC TURTLES,3,NaN
20005,2,"January 16, 2019",ROUTE 66,ESCORT,BEASTMAN,OMNIC TURTLES,3,NaN
